video_id,frame_id,pelvis_x,pelvis_y
left_facing_13,55,504.6666666666667,485.6666666666667
left_facing_13,56,506.5,477.5
left_facing_13,57,508.3333333333333,469.3333333333333
left_facing_13,58,510.1666666666667,461.1666666666667
left_facing_13,59,512.0,453.0
left_facing_13,60,518.4,438.0
left_facing_13,61,524.8,423.0
left_facing_13,62,531.2,408.0
left_facing_13,63,537.6,393.0
left_facing_13,64,544.0,378.0
left_facing_13,65,545.1818181818181,376.27272727272725
left_facing_13,66,546.3636363636364,374.54545454545456
left_facing_13,67,547.5454545454545,372.8181818181818
left_facing_13,68,548.7272727272727,371.09090909090907
left_facing_13,74,555.8181818181819,360.72727272727275
left_facing_13,75,557.0,359.0
left_facing_13,78,559.1428571428571,356.85714285714283
left_facing_13,79,559.8571428571429,356.14285714285717
left_facing_13,80,560.5714285714286,355.42857142857144
left_facing_13,81,561.2857142857143,354.7142857142857
left_facing_13,82,562.0,354.0
left_facing_13,83,561.6666666666666,354.3333333333333
left_facing_13,84,561.3333333333334,354.6666666666667
left_facing_13,85,561.0,355.0
left_facing_13,86,560.6666666666666,355.3333333333333
left_facing_13,87,560.3333333333334,355.6666666666667
left_facing_13,88,560.0,356.0
left_facing_13,89,558.2,361.4
left_facing_13,90,556.4,366.8
left_facing_13,91,554.6,372.2
left_facing_13,92,552.8,377.6
left_facing_13,93,551.0,383.0
left_facing_13,94,546.3333333333334,393.0
left_facing_13,95,541.6666666666666,403.0
left_facing_13,96,537.0,413.0
left_facing_13,97,532.3333333333334,423.0
left_facing_13,98,527.6666666666666,433.0
left_facing_13,99,523.0,443.0
left_facing_13,100,520.8333333333334,448.8333333333333
left_facing_13,101,518.6666666666666,454.6666666666667
left_facing_13,102,516.5,460.5
left_facing_13,103,514.3333333333334,466.3333333333333
left_facing_13,104,512.1666666666666,472.1666666666667
left_facing_13,105,510.0,478.0
left_facing_13,106,508.6,485.0
left_facing_13,107,507.2,492.0
left_facing_13,108,505.8,499.0
left_facing_13,109,504.4,506.0
left_facing_13,110,503.0,513.0
left_facing_13,111,504.6666666666667,505.0
left_facing_13,112,506.3333333333333,497.0
left_facing_13,113,508.0,489.0
left_facing_13,114,509.6666666666667,481.0
left_facing_13,115,511.3333333333333,473.0
left_facing_13,116,513.0,465.0
left_facing_13,117,518.0,454.6
left_facing_13,118,523.0,444.2
left_facing_13,119,528.0,433.8
left_facing_13,120,533.0,423.4
left_facing_13,121,538.0,413.0
left_facing_13,122,541.0,407.1666666666667
left_facing_13,123,544.0,401.3333333333333
left_facing_13,124,547.0,395.5
left_facing_13,125,550.0,389.6666666666667
left_facing_13,126,553.0,383.8333333333333
left_facing_13,127,556.0,378.0
left_facing_13,128,556.6,377.2
left_facing_13,129,557.2,376.4
left_facing_13,130,557.8,375.6
left_facing_13,131,558.4,374.8
left_facing_13,132,559.0,374.0
left_facing_13,133,559.6666666666666,373.0
left_facing_13,134,560.3333333333334,372.0
left_facing_13,135,561.0,371.0
left_facing_13,136,561.6666666666666,370.0
left_facing_13,137,562.3333333333334,369.0
left_facing_13,138,563.0,368.0
left_facing_13,139,562.0,370.0
left_facing_13,140,561.0,372.0
left_facing_13,141,560.0,374.0
left_facing_13,142,559.0,376.0
left_facing_13,143,558.0,378.0
left_facing_13,144,557.0,380.0
left_facing_14,4,573.0,339.0
left_facing_14,5,572.0,341.1666666666667
left_facing_14,6,571.0,343.3333333333333
left_facing_14,7,570.0,345.5
left_facing_14,8,569.0,347.6666666666667
left_facing_14,9,568.0,349.8333333333333
left_facing_14,10,567.0,352.0
left_facing_14,11,565.5,356.1666666666667
left_facing_14,12,564.0,360.3333333333333
left_facing_14,13,562.5,364.5
left_facing_14,14,561.0,368.6666666666667
left_facing_14,15,559.5,372.8333333333333
left_facing_14,16,558.0,377.0
left_facing_14,17,556.1666666666666,381.0
left_facing_14,18,554.3333333333334,385.0
left_facing_14,19,552.5,389.0
left_facing_14,20,550.6666666666666,393.0
left_facing_14,21,548.8333333333334,397.0
left_facing_14,22,547.0,401.0
left_facing_14,23,545.3333333333334,405.3333333333333
left_facing_14,24,543.6666666666666,409.6666666666667
left_facing_14,25,542.0,414.0
left_facing_14,26,540.3333333333334,418.3333333333333
left_facing_14,27,538.6666666666666,422.6666666666667
left_facing_14,28,537.0,427.0
left_facing_14,29,536.0,429.7142857142857
left_facing_14,30,535.0,432.42857142857144
left_facing_14,31,534.0,435.14285714285717
left_facing_14,32,533.0,437.85714285714283
left_facing_14,33,532.0,440.57142857142856
left_facing_14,34,531.0,443.2857142857143
left_facing_14,35,530.0,446.0
left_facing_14,36,529.6666666666666,448.8333333333333
left_facing_14,37,529.3333333333334,451.6666666666667
left_facing_14,38,529.0,454.5
left_facing_14,39,528.6666666666666,457.3333333333333
left_facing_14,40,528.3333333333334,460.1666666666667
left_facing_14,41,528.0,463.0
left_facing_14,42,528.0,464.6666666666667
left_facing_14,43,528.0,466.3333333333333
left_facing_14,44,528.0,468.0
left_facing_14,45,528.0,469.6666666666667
left_facing_14,46,528.0,471.3333333333333
left_facing_14,47,528.0,473.0
left_facing_14,48,527.5,474.5
left_facing_14,49,527.0,476.0
left_facing_14,50,526.5,477.5
left_facing_14,51,526.0,479.0
left_facing_14,52,525.5,480.5
left_facing_14,53,525.0,482.0
left_facing_14,54,524.7142857142857,482.7142857142857
left_facing_14,55,524.4285714285714,483.42857142857144
left_facing_14,56,524.1428571428571,484.14285714285717
left_facing_14,57,523.8571428571429,484.85714285714283
left_facing_14,58,523.5714285714286,485.57142857142856
left_facing_14,59,523.2857142857143,486.2857142857143
left_facing_14,60,523.0,487.0
left_facing_14,61,523.0,487.0
left_facing_14,62,523.0,487.0
left_facing_14,63,523.0,487.0
left_facing_14,64,523.0,487.0
left_facing_14,65,523.0,487.0
left_facing_14,66,523.0,487.0
left_facing_14,67,523.0,487.0
left_facing_14,68,523.0,487.0
left_facing_14,69,523.0,487.0
left_facing_14,70,523.0,487.0
left_facing_14,71,523.0,487.0
left_facing_14,72,523.0,487.0
left_facing_14,73,523.0,487.0
left_facing_14,74,523.0,487.0
left_facing_14,75,523.0,487.0
left_facing_14,76,523.0,487.0
left_facing_14,77,523.0,487.0
left_facing_14,78,523.0,487.0
left_facing_14,79,522.7142857142857,484.14285714285717
left_facing_14,80,522.4285714285714,481.2857142857143
left_facing_14,81,522.1428571428571,478.42857142857144
left_facing_14,82,521.8571428571429,475.57142857142856
left_facing_14,83,521.5714285714286,472.7142857142857
left_facing_14,84,521.2857142857143,469.85714285714283
left_facing_14,85,521.0,467.0
left_facing_14,86,524.1666666666666,460.8333333333333
left_facing_14,87,527.3333333333334,454.6666666666667
left_facing_14,88,530.5,448.5
left_facing_14,89,533.6666666666666,442.3333333333333
left_facing_14,90,536.8333333333334,436.1666666666667
left_facing_14,91,540.0,430.0
left_facing_14,92,543.0,420.5
left_facing_14,93,546.0,411.0
left_facing_14,94,549.0,401.5
left_facing_14,95,552.0,392.0
left_facing_14,96,555.0,382.5
left_facing_14,97,558.0,373.0
left_facing_14,98,558.8333333333334,370.3333333333333
left_facing_14,99,559.6666666666666,367.6666666666667
left_facing_14,100,560.5,365.0
left_facing_14,101,561.3333333333334,362.3333333333333
left_facing_14,102,562.1666666666666,359.6666666666667
left_facing_14,103,563.0,357.0
left_facing_14,104,562.2857142857143,357.2857142857143
left_facing_14,105,561.5714285714286,357.57142857142856
left_facing_14,106,560.8571428571429,357.85714285714283
left_facing_14,107,560.1428571428571,358.14285714285717
left_facing_14,108,559.4285714285714,358.42857142857144
left_facing_14,109,558.7142857142857,358.7142857142857
left_facing_14,110,558.0,359.0
left_facing_14,111,557.8333333333334,360.3333333333333
left_facing_14,112,557.6666666666666,361.6666666666667
left_facing_14,113,557.5,363.0
left_facing_14,114,557.3333333333334,364.3333333333333
left_facing_14,115,557.1666666666666,365.6666666666667
left_facing_14,116,557.0,367.0
left_facing_14,117,557.0,367.0
left_facing_14,118,557.0,367.0
left_facing_14,119,557.0,367.0
left_facing_14,120,557.0,367.0
left_facing_14,121,557.0,367.0
left_facing_14,122,557.0,367.0
left_facing_14,123,556.5,368.0
left_facing_14,124,556.0,369.0
left_facing_14,125,555.5,370.0
left_facing_14,126,555.0,371.0
left_facing_14,127,554.5,372.0
left_facing_14,128,554.0,373.0
left_facing_14,129,553.8571428571429,373.85714285714283
left_facing_14,130,553.7142857142857,374.7142857142857
left_facing_14,131,553.5714285714286,375.57142857142856
left_facing_14,132,553.4285714285714,376.42857142857144
left_facing_14,133,553.2857142857143,377.2857142857143
left_facing_14,134,553.1428571428571,378.14285714285717
left_facing_14,135,553.0,379.0
left_facing_15,1,638.0,389.0
left_facing_15,2,630.0,399.0
left_facing_15,3,622.0,409.0
left_facing_15,4,617.0,417.3333333333333
left_facing_15,5,612.0,425.6666666666667
left_facing_15,6,607.0,434.0
left_facing_15,7,602.0,445.0
left_facing_15,8,597.0,456.0
left_facing_15,9,592.0,467.0
left_facing_15,10,591.0,474.3333333333333
left_facing_15,11,590.0,481.6666666666667
left_facing_15,12,589.0,489.0
left_facing_15,13,586.6666666666666,496.0
left_facing_15,14,584.3333333333334,503.0
left_facing_15,15,582.0,510.0
left_facing_15,16,581.0,511.5
left_facing_15,17,580.0,513.0
left_facing_15,18,578.6666666666666,518.0
left_facing_15,19,577.3333333333334,523.0
left_facing_15,20,576.0,528.0
left_facing_15,21,575.6666666666666,530.0
left_facing_15,22,575.3333333333334,532.0
left_facing_15,23,575.0,534.0
left_facing_15,24,574.6666666666666,537.3333333333334
left_facing_15,25,574.3333333333334,540.6666666666666
left_facing_15,26,574.0,544.0
left_facing_15,27,573.3333333333334,546.6666666666666
left_facing_15,28,572.6666666666666,549.3333333333334
left_facing_15,29,572.0,552.0
left_facing_15,30,572.0,552.0
left_facing_15,31,572.0,552.0
left_facing_15,32,572.0,552.0
left_facing_15,33,569.5,554.5
left_facing_15,34,567.0,557.0
left_facing_15,35,567.0,556.3333333333334
left_facing_15,36,567.0,555.6666666666666
left_facing_15,37,567.0,555.0
left_facing_15,38,568.3333333333334,547.6666666666666
left_facing_15,39,569.6666666666666,540.3333333333334
left_facing_15,40,571.0,533.0
left_facing_15,41,574.3333333333334,517.3333333333334
left_facing_15,42,577.6666666666666,501.6666666666667
left_facing_15,43,581.0,486.0
left_facing_15,44,583.6666666666666,471.3333333333333
left_facing_15,45,586.3333333333334,456.6666666666667
left_facing_15,46,589.0,442.0
left_facing_15,47,587.6666666666666,442.6666666666667
left_facing_15,48,586.3333333333334,443.3333333333333
left_facing_15,49,585.0,444.0
left_facing_15,50,592.0,427.5
left_facing_15,51,599.0,411.0
left_facing_15,52,602.0,406.6666666666667
left_facing_15,53,605.0,402.3333333333333
left_facing_15,54,608.0,398.0
left_facing_15,55,609.6666666666666,397.0
left_facing_15,56,611.3333333333334,396.0
left_facing_15,57,613.0,395.0
left_facing_15,58,613.0,395.0
left_facing_15,59,613.0,395.0
left_facing_15,60,613.0,395.0
left_facing_15,61,613.0,395.0
left_facing_15,62,613.0,395.0
left_facing_15,63,613.0,395.0
left_facing_15,64,613.0,395.0
left_facing_15,65,613.0,395.0
left_facing_15,66,613.0,395.0
left_facing_16,4,633.0,240.0
left_facing_16,5,630.5,246.0
left_facing_16,6,628.0,252.0
left_facing_16,7,625.5,258.0
left_facing_16,8,623.0,264.0
left_facing_16,9,620.5,270.0
left_facing_16,10,618.0,276.0
left_facing_16,11,613.2857142857143,288.0
left_facing_16,12,608.5714285714286,300.0
left_facing_16,13,603.8571428571429,312.0
left_facing_16,14,599.1428571428571,324.0
left_facing_16,15,594.4285714285714,336.0
left_facing_16,16,589.7142857142857,348.0
left_facing_16,17,585.0,360.0
left_facing_16,18,581.8333333333334,372.0
left_facing_16,19,578.6666666666666,384.0
left_facing_16,20,575.5,396.0
left_facing_16,21,572.3333333333334,408.0
left_facing_16,22,569.1666666666666,420.0
left_facing_16,23,566.0,432.0
left_facing_16,24,565.4285714285714,436.2857142857143
left_facing_16,25,564.8571428571429,440.57142857142856
left_facing_16,26,564.2857142857143,444.85714285714283
left_facing_16,27,563.7142857142857,449.14285714285717
left_facing_16,28,563.1428571428571,453.42857142857144
left_facing_16,29,562.5714285714286,457.7142857142857
left_facing_16,30,562.0,462.0
left_facing_16,31,561.8333333333334,462.5
left_facing_16,32,561.6666666666666,463.0
left_facing_16,33,561.5,463.5
left_facing_16,34,561.3333333333334,464.0
left_facing_16,35,561.1666666666666,464.5
left_facing_16,36,561.0,465.0
left_facing_16,37,562.7142857142857,454.14285714285717
left_facing_16,38,564.4285714285714,443.2857142857143
left_facing_16,39,566.1428571428571,432.42857142857144
left_facing_16,40,567.8571428571429,421.57142857142856
left_facing_16,41,569.5714285714286,410.7142857142857
left_facing_16,42,571.2857142857143,399.8571428571429
left_facing_16,43,573.0,389.0
left_facing_16,44,576.1428571428571,376.42857142857144
left_facing_16,45,579.2857142857143,363.85714285714283
left_facing_16,46,582.4285714285714,351.2857142857143
left_facing_16,47,585.5714285714286,338.7142857142857
left_facing_16,48,588.7142857142857,326.14285714285717
left_facing_16,49,591.8571428571429,313.57142857142856
left_facing_16,50,595.0,301.0
left_facing_16,51,596.6666666666666,298.6666666666667
left_facing_16,52,598.3333333333334,296.3333333333333
left_facing_16,53,600.0,294.0
left_facing_16,54,601.6666666666666,291.6666666666667
left_facing_16,55,603.3333333333334,289.3333333333333
left_facing_16,56,605.0,287.0
left_facing_16,57,605.1428571428571,289.7142857142857
left_facing_16,58,605.2857142857143,292.42857142857144
left_facing_16,59,605.4285714285714,295.14285714285717
left_facing_16,60,605.5714285714286,297.85714285714283
left_facing_16,61,605.7142857142857,300.57142857142856
left_facing_16,62,605.8571428571429,303.2857142857143
left_facing_16,63,606.0,306.0
left_facing_16,64,606.0,304.8333333333333
left_facing_16,65,606.0,303.6666666666667
left_facing_16,66,606.0,302.5
left_facing_16,67,606.0,301.3333333333333
left_facing_16,68,606.0,300.1666666666667
left_facing_16,69,606.0,299.0
left_facing_16,70,605.0,301.57142857142856
left_facing_16,71,604.0,304.14285714285717
left_facing_16,72,603.0,306.7142857142857
left_facing_16,73,602.0,309.2857142857143
left_facing_16,74,601.0,311.85714285714283
left_facing_16,75,600.0,314.42857142857144
left_facing_16,76,599.0,317.0
left_facing_16,77,593.5,332.5
left_facing_16,78,588.0,348.0
left_facing_16,79,582.5,363.5
left_facing_16,80,577.0,379.0
left_facing_16,81,571.5,394.5
left_facing_16,82,566.0,410.0
left_facing_16,83,564.1428571428571,415.85714285714283
left_facing_16,84,562.2857142857143,421.7142857142857
left_facing_16,85,560.4285714285714,427.57142857142856
left_facing_16,86,558.5714285714286,433.42857142857144
left_facing_16,87,556.7142857142857,439.2857142857143
left_facing_16,88,554.8571428571429,445.1428571428571
left_facing_16,89,553.0,451.0
left_facing_16,90,552.7142857142857,452.42857142857144
left_facing_16,91,552.4285714285714,453.85714285714283
left_facing_16,92,552.1428571428571,455.2857142857143
left_facing_16,93,551.8571428571429,456.7142857142857
left_facing_16,94,551.5714285714286,458.14285714285717
left_facing_16,95,551.2857142857143,459.57142857142856
left_facing_16,96,551.0,461.0
left_facing_16,97,551.0,461.3333333333333
left_facing_16,98,551.0,461.6666666666667
left_facing_16,99,551.0,462.0
left_facing_16,100,551.0,462.3333333333333
left_facing_16,101,551.0,462.6666666666667
left_facing_16,102,551.0,463.0
left_facing_16,103,552.5714285714286,454.14285714285717
left_facing_16,104,554.1428571428571,445.2857142857143
left_facing_16,105,555.7142857142857,436.42857142857144
left_facing_16,106,557.2857142857143,427.57142857142856
left_facing_16,107,558.8571428571429,418.7142857142857
left_facing_16,108,560.4285714285714,409.85714285714283
left_facing_16,109,562.0,401.0
left_facing_16,110,566.3333333333334,386.6666666666667
left_facing_16,111,570.6666666666666,372.3333333333333
left_facing_16,112,575.0,358.0
left_facing_16,113,579.3333333333334,343.6666666666667
left_facing_16,114,583.6666666666666,329.3333333333333
left_facing_16,115,588.0,315.0
left_facing_16,116,590.5714285714286,310.85714285714283
left_facing_16,117,593.1428571428571,306.7142857142857
left_facing_16,118,595.7142857142857,302.57142857142856
left_facing_16,119,598.2857142857143,298.42857142857144
left_facing_16,120,600.8571428571429,294.2857142857143
left_facing_16,121,603.4285714285714,290.1428571428571
left_facing_16,122,606.0,286.0
left_facing_16,123,606.5,285.5
left_facing_16,124,607.0,285.0
left_facing_16,125,607.5,284.5
left_facing_16,126,608.0,284.0
left_facing_16,127,608.5,283.5
left_facing_16,128,609.0,283.0
left_facing_16,129,609.4285714285714,282.57142857142856
left_facing_16,130,609.8571428571429,282.14285714285717
left_facing_16,131,610.2857142857143,281.7142857142857
left_facing_16,132,610.7142857142857,281.2857142857143
left_facing_16,133,611.1428571428571,280.85714285714283
left_facing_16,134,611.5714285714286,280.42857142857144
left_facing_16,135,612.0,280.0
left_facing_16,136,609.5714285714286,283.42857142857144
left_facing_16,137,607.1428571428571,286.85714285714283
left_facing_16,138,604.7142857142857,290.2857142857143
left_facing_16,139,602.2857142857143,293.7142857142857
left_facing_16,140,599.8571428571429,297.14285714285717
left_facing_16,141,597.4285714285714,300.57142857142856
left_facing_16,142,595.0,304.0
left_facing_17,1,696.0,418.0
left_facing_17,2,693.8888888888889,422.22222222222223
left_facing_17,3,691.7777777777778,426.44444444444446
left_facing_17,4,689.6666666666666,430.6666666666667
left_facing_17,5,687.5555555555555,434.8888888888889
left_facing_17,6,685.4444444444445,439.1111111111111
left_facing_17,7,683.3333333333334,443.3333333333333
left_facing_17,8,681.2222222222222,447.55555555555554
left_facing_17,9,679.1111111111111,451.77777777777777
left_facing_17,10,677.0,456.0
left_facing_17,11,674.6,462.4
left_facing_17,12,672.2,468.8
left_facing_17,13,669.8,475.2
left_facing_17,14,667.4,481.6
left_facing_17,15,665.0,488.0
left_facing_17,16,662.6,494.4
left_facing_17,17,660.2,500.8
left_facing_17,18,657.8,507.2
left_facing_17,19,655.4,513.6
left_facing_17,20,653.0,520.0
left_facing_17,21,652.5,522.4
left_facing_17,22,652.0,524.8
left_facing_17,23,651.5,527.2
left_facing_17,24,651.0,529.6
left_facing_17,25,650.5,532.0
left_facing_17,26,650.0,534.4
left_facing_17,27,649.5,536.8
left_facing_17,28,649.0,539.2
left_facing_17,29,648.5,541.6
left_facing_17,30,648.0,544.0
left_facing_17,31,648.0,542.9
left_facing_17,32,648.0,541.8
left_facing_17,33,648.0,540.7
left_facing_17,34,648.0,539.6
left_facing_17,35,648.0,538.5
left_facing_17,36,648.0,537.4
left_facing_17,37,648.0,536.3
left_facing_17,38,648.0,535.2
left_facing_17,39,648.0,534.1
left_facing_17,40,648.0,533.0
left_facing_17,41,648.4444444444445,530.7777777777778
left_facing_17,42,648.8888888888889,528.5555555555555
left_facing_17,43,649.3333333333334,526.3333333333334
left_facing_17,44,649.7777777777778,524.1111111111111
left_facing_17,45,650.2222222222222,521.8888888888889
left_facing_17,46,650.6666666666666,519.6666666666666
left_facing_17,47,651.1111111111111,517.4444444444445
left_facing_17,48,651.5555555555555,515.2222222222222
left_facing_17,49,652.0,513.0
left_facing_17,50,652.0,511.2
left_facing_17,51,652.0,509.4
left_facing_17,52,652.0,507.6
left_facing_17,53,652.0,505.8
left_facing_17,54,652.0,504.0
left_facing_17,55,652.0,502.2
left_facing_17,56,652.0,500.4
left_facing_17,57,652.0,498.6
left_facing_17,58,652.0,496.8
left_facing_17,59,652.0,495.0
left_facing_17,60,652.0,494.8
left_facing_17,61,652.0,494.6
left_facing_17,62,652.0,494.4
left_facing_17,63,652.0,494.2
left_facing_17,64,652.0,494.0
left_facing_17,65,652.0,493.8
left_facing_17,66,652.0,493.6
left_facing_17,67,652.0,493.4
left_facing_17,68,652.0,493.2
left_facing_17,69,652.0,493.0
left_facing_17,70,651.3,493.8
left_facing_17,71,650.6,494.6
left_facing_17,72,649.9,495.4
left_facing_17,73,649.2,496.2
left_facing_17,74,648.5,497.0
left_facing_17,75,647.8,497.8
left_facing_17,76,647.1,498.6
left_facing_17,77,646.4,499.4
left_facing_17,78,645.7,500.2
left_facing_17,79,645.0,501.0
left_facing_17,80,645.7777777777778,501.1111111111111
left_facing_17,81,646.5555555555555,501.22222222222223
left_facing_17,82,647.3333333333334,501.3333333333333
left_facing_17,83,648.1111111111111,501.44444444444446
left_facing_17,84,648.8888888888889,501.55555555555554
left_facing_17,85,649.6666666666666,501.6666666666667
left_facing_17,86,650.4444444444445,501.77777777777777
left_facing_17,87,651.2222222222222,501.8888888888889
left_facing_17,88,652.0,502.0
left_facing_17,89,652.2,502.0
left_facing_17,90,652.4,502.0
left_facing_17,91,652.6,502.0
left_facing_17,92,652.8,502.0
left_facing_17,93,653.0,502.0
left_facing_17,94,653.2,502.0
left_facing_17,95,653.4,502.0
left_facing_17,96,653.6,502.0
left_facing_17,97,653.8,502.0
left_facing_17,98,654.0,502.0
left_facing_17,99,653.8,501.2
left_facing_17,100,653.6,500.4
left_facing_17,101,653.4,499.6
left_facing_17,102,653.2,498.8
left_facing_17,103,653.0,498.0
left_facing_17,104,652.8,497.2
left_facing_17,105,652.6,496.4
left_facing_17,106,652.4,495.6
left_facing_17,107,652.2,494.8
left_facing_17,108,652.0,494.0
left_facing_17,109,652.6,493.9
left_facing_17,110,653.2,493.8
left_facing_17,111,653.8,493.7
left_facing_17,112,654.4,493.6
left_facing_17,113,655.0,493.5
left_facing_17,114,655.6,493.4
left_facing_17,115,656.2,493.3
left_facing_17,116,656.8,493.2
left_facing_17,117,657.4,493.1
left_facing_17,118,658.0,493.0
left_facing_17,119,658.3333333333334,492.55555555555554
left_facing_17,120,658.6666666666666,492.1111111111111
left_facing_17,121,659.0,491.6666666666667
left_facing_17,122,659.3333333333334,491.22222222222223
left_facing_17,123,659.6666666666666,490.77777777777777
left_facing_17,124,660.0,490.3333333333333
left_facing_17,125,660.3333333333334,489.8888888888889
left_facing_17,126,660.6666666666666,489.44444444444446
left_facing_17,127,661.0,489.0
left_facing_17,128,661.0,489.0
left_facing_17,129,661.0,489.0
left_facing_17,130,661.0,489.0
left_facing_17,131,661.0,489.0
left_facing_17,132,661.0,489.0
left_facing_17,133,661.0,489.0
left_facing_17,134,661.0,489.0
left_facing_17,135,661.0,489.0
left_facing_17,136,661.0,489.0
left_facing_17,137,661.0,489.0
left_facing_17,138,661.0,488.7
left_facing_17,139,661.0,488.4
left_facing_17,140,661.0,488.1
left_facing_17,141,661.0,487.8
left_facing_17,142,661.0,487.5
left_facing_17,143,661.0,487.2
left_facing_17,144,661.0,486.9
left_facing_17,145,661.0,486.6
left_facing_17,146,661.0,486.3
left_facing_17,147,661.0,486.0
left_facing_17,148,661.8,485.7
left_facing_17,149,662.6,485.4
left_facing_17,150,663.4,485.1
left_facing_17,151,664.2,484.8
left_facing_17,152,665.0,484.5
left_facing_17,153,665.8,484.2
left_facing_17,154,666.6,483.9
left_facing_17,155,667.4,483.6
left_facing_17,156,668.2,483.3
left_facing_17,157,669.0,483.0
left_facing_17,158,669.4444444444445,481.44444444444446
left_facing_17,159,669.8888888888889,479.8888888888889
left_facing_17,160,670.3333333333334,478.3333333333333
left_facing_17,161,670.7777777777778,476.77777777777777
left_facing_17,162,671.2222222222222,475.22222222222223
left_facing_17,163,671.6666666666666,473.6666666666667
left_facing_17,164,672.1111111111111,472.1111111111111
left_facing_17,165,672.5555555555555,470.55555555555554
left_facing_17,166,673.0,469.0
left_facing_17,167,673.0,467.8
left_facing_17,168,673.0,466.6
left_facing_17,169,673.0,465.4
left_facing_17,170,673.0,464.2
left_facing_17,171,673.0,463.0
left_facing_17,172,673.0,461.8
left_facing_17,173,673.0,460.6
left_facing_17,174,673.0,459.4
left_facing_17,175,673.0,458.2
left_facing_17,176,673.0,457.0
left_facing_17,177,673.2,456.0
left_facing_17,178,673.4,455.0
left_facing_17,179,673.6,454.0
left_facing_17,180,673.8,453.0
left_facing_17,181,674.0,452.0
left_facing_17,182,674.2,451.0
left_facing_17,183,674.4,450.0
left_facing_17,184,674.6,449.0
left_facing_17,185,674.8,448.0
left_facing_17,186,675.0,447.0
left_facing_17,187,675.8,444.3
left_facing_17,188,676.6,441.6
left_facing_17,189,677.4,438.9
left_facing_17,190,678.2,436.2
left_facing_17,191,679.0,433.5
left_facing_17,192,679.8,430.8
left_facing_17,193,680.6,428.1
left_facing_17,194,681.4,425.4
left_facing_17,195,682.2,422.7
left_facing_17,196,683.0,420.0
left_facing_18,13,586.0,376.0
left_facing_18,14,586.0,377.0
left_facing_18,15,586.0,378.0
left_facing_18,16,586.0,379.0
left_facing_18,17,586.0,380.0
left_facing_18,18,585.0,380.5
left_facing_18,19,584.0,381.0
left_facing_18,20,583.0,381.5
left_facing_18,21,582.0,382.0
left_facing_18,22,580.8,383.2
left_facing_18,23,579.6,384.4
left_facing_18,24,578.4,385.6
left_facing_18,25,577.2,386.8
left_facing_18,26,576.0,388.0
left_facing_18,27,575.25,388.25
left_facing_18,28,574.5,388.5
left_facing_18,29,573.75,388.75
left_facing_18,30,573.0,389.0
left_facing_18,31,572.0,391.25
left_facing_18,32,571.0,393.5
left_facing_18,33,570.0,395.75
left_facing_18,34,569.0,398.0
left_facing_18,35,567.6,400.4
left_facing_18,36,566.2,402.8
left_facing_18,37,564.8,405.2
left_facing_18,38,563.4,407.6
left_facing_18,39,562.0,410.0
left_facing_18,40,560.5,412.5
left_facing_18,41,559.0,415.0
left_facing_18,42,557.5,417.5
left_facing_18,43,556.0,420.0
left_facing_18,44,555.75,421.75
left_facing_18,45,555.5,423.5
left_facing_18,46,555.25,425.25
left_facing_18,47,555.0,427.0
left_facing_18,48,555.4,425.2
left_facing_18,49,555.8,423.4
left_facing_18,50,556.2,421.6
left_facing_18,51,556.6,419.8
left_facing_18,52,557.0,418.0
left_facing_18,53,560.0,413.0
left_facing_18,54,563.0,408.0
left_facing_18,55,566.0,403.0
left_facing_18,56,569.0,398.0
left_facing_18,57,570.75,393.25
left_facing_18,58,572.5,388.5
left_facing_18,59,574.25,383.75
left_facing_18,60,576.0,379.0
left_facing_18,61,577.0,380.6
left_facing_18,62,578.0,382.2
left_facing_18,63,579.0,383.8
left_facing_18,64,580.0,385.4
left_facing_18,65,581.0,387.0
left_facing_18,66,579.5,392.0
left_facing_18,67,578.0,397.0
left_facing_18,68,576.5,402.0
left_facing_18,69,575.0,407.0
left_facing_18,70,574.5,410.25
left_facing_18,71,574.0,413.5
left_facing_18,72,573.5,416.75
left_facing_18,73,573.0,420.0
left_facing_18,74,571.8,422.0
left_facing_18,75,570.6,424.0
left_facing_18,76,569.4,426.0
left_facing_18,77,568.2,428.0
left_facing_18,78,567.0,430.0
left_facing_18,79,569.25,427.0
left_facing_18,80,571.5,424.0
left_facing_18,81,573.75,421.0
left_facing_18,82,576.0,418.0
left_facing_18,83,577.25,412.5
left_facing_18,84,578.5,407.0
left_facing_18,85,579.75,401.5
left_facing_18,86,581.0,396.0
left_facing_18,87,583.4,392.8
left_facing_18,88,585.8,389.6
left_facing_18,89,588.2,386.4
left_facing_18,90,590.6,383.2
left_facing_18,91,593.0,380.0
left_facing_18,92,593.5,377.5
left_facing_18,93,594.0,375.0
left_facing_18,94,594.5,372.5
left_facing_18,95,595.0,370.0
left_facing_18,96,595.6,369.0
left_facing_18,97,596.2,368.0
left_facing_18,98,596.8,367.0
left_facing_18,99,597.4,366.0
left_facing_18,100,598.0,365.0
left_facing_19,1,689.0,341.0
left_facing_19,2,687.0,343.5
left_facing_19,3,685.0,346.0
left_facing_19,4,683.0,348.5
left_facing_19,5,681.0,351.0
left_facing_19,6,679.2,354.4
left_facing_19,7,677.4,357.8
left_facing_19,8,675.6,361.2
left_facing_19,9,673.8,364.6
left_facing_19,10,672.0,368.0
left_facing_19,11,669.2,374.2
left_facing_19,12,666.4,380.4
