video_id,frame_id,Pelvis_x,Pelvis_y,Pelvis_z,RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,Spine1_x,Spine1_y,Spine1_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Site_x,Site_y,Site_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,rep_count,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,hip_spine_angle,left_knee_angle,right_knee_angle,spine_alignment,head_neck_spine_angle,state
video_12,69,0.003193283,-0.004779922,0.428035051,0.068866171,-0.003100489,0.451268941,0.022890652,-0.057833992,0.475673556,0.253715873,0.296277344,0.627358496,-0.068865918,0.0030978,0.404956549,-0.001809257,0.062992491,0.504795313,-0.001831129,0.332300216,0.794509768,0.066180922,-0.177143723,0.447853148,-0.105663478,-0.347180605,0.234248847,-0.037502028,-0.424602121,0.11818552,-0.106104128,-0.556283593,0,-0.217272133,-0.307636917,0.251400977,-0.277573109,-0.215863213,0.356734276,-0.324910909,-0.372094214,0.194501013,0.093423702,-0.330158532,0.330910176,0.412702322,-0.309280097,0.430821776,0.098413453,-0.263485938,0.345287919,2,35.32669243,11.77147414,73.88234075,84.56021188,70.4329104,147.9670727,39.18530846,103.8469981,18.12964682,1
video_12,70,0.003119815,-0.004736088,0.339532405,0.067984425,-0.000926596,0.361342043,-0.028534358,-0.036634289,0.38894996,0.096699141,0.343466461,0.563019931,-0.067983709,0.000924317,0.317842215,0.039991599,0.057448756,0.434910685,0.009780289,0.330515146,0.720005989,0.078136601,-0.15502286,0.360912412,-0.099515423,-0.312986493,0.172624677,-0.084683128,-0.410046399,0.168750823,-0.121709771,-0.505681157,0,-0.208644912,-0.27975589,0.176332384,-0.279352784,-0.209850922,0.279371589,-0.335466534,-0.358541667,0.115172029,0.104312539,-0.29291904,0.256990701,0.430307508,-0.292180747,0.348795444,0.143374935,-0.259919614,0.260554075,2,44.48202521,6.405669976,81.75070929,88.9255688,65.78688981,132.9027025,63.35441743,97.14562446,14.1666647,1
video_12,71,0.003176186,-0.004767775,0.362340063,0.059001453,-0.008255322,0.381719798,-0.034668066,-0.039596379,0.428177893,0.098499171,0.353957236,0.602721572,-0.059000753,0.008252753,0.34311974,0.044126969,0.063289538,0.486099213,0.004454509,0.327410161,0.775970042,0.064126983,-0.165656403,0.384075701,-0.116516292,-0.333038598,0.178037316,-0.105797417,-0.42883721,0.086444378,-0.125168741,-0.554922402,0,-0.222651571,-0.289773941,0.190004915,-0.268377334,-0.211728185,0.296881169,-0.327100605,-0.370165318,0.150232166,0.083526015,-0.317441881,0.264063329,0.397587031,-0.317005217,0.3777017,0.113616079,-0.269204199,0.288100272,2,35.96897689,9.495235825,70.3550966,83.26979174,64.71299962,135.4669734,70.15467362,101.8571739,11.2750653,1
video_12,72,0.003155214,-0.00477624,0.350470811,0.059314229,-0.005935145,0.367358327,-0.027966445,-0.038236119,0.416788161,0.104294337,0.345927,0.603705406,-0.059313588,0.005932523,0.333708495,0.030462962,0.063072994,0.473302305,-0.046192333,0.327701658,0.778444469,0.070688054,-0.167906195,0.371208608,-0.098862797,-0.341566741,0.168403119,-0.066463687,-0.440814167,0.073047996,-0.100690119,-0.563760757,0,-0.209915832,-0.300489813,0.184037358,-0.261101127,-0.221504748,0.299579203,-0.318841368,-0.385015041,0.149979591,0.100905739,-0.32279551,0.253159612,0.403924137,-0.324496686,0.377245605,0.11462447,-0.272282779,0.290675968,2,37.03524179,11.02886221,70.82994683,85.35294485,65.4527544,134.7844246,71.80814739,103.0263614,13.77928865,1
video_12,73,0.003151779,-0.004781397,0.352374852,0.059579961,-0.005334225,0.369977117,-0.025931349,-0.041093916,0.415376663,0.106051005,0.34195596,0.600911021,-0.059579268,0.005331604,0.334892333,0.031472486,0.057496663,0.474095702,-0.04680267,0.322336197,0.775948524,0.072842568,-0.168209985,0.369146824,-0.095292471,-0.342635244,0.162860125,-0.064347476,-0.443544,0.06915313,-0.094995119,-0.56696111,0,-0.206885949,-0.301752537,0.176884919,-0.260239124,-0.222032562,0.298273027,-0.318512052,-0.385483474,0.148025751,0.104569174,-0.322413921,0.247001141,0.403226167,-0.324903995,0.376487881,0.116068944,-0.271110743,0.291451007,2,37.53853044,11.94338889,70.26061599,84.73082256,65.83692955,133.0733954,68.89475093,103.5755361,13.4429263,1
video_12,74,0.003156111,-0.004778582,0.354894876,0.060702406,-0.005326335,0.373587251,-0.027117467,-0.041778363,0.419964433,0.107798599,0.343118727,0.60512197,-0.060701698,0.005323766,0.336325467,0.030758988,0.059968553,0.47814694,-0.047241971,0.324902236,0.780611515,0.073098615,-0.168099239,0.373679876,-0.095343366,-0.341405153,0.168781847,-0.065062627,-0.440474004,0.074543536,-0.095877282,-0.563849568,0,-0.206048444,-0.300594777,0.182417065,-0.259027481,-0.220657006,0.297764659,-0.317673057,-0.383256286,0.148979187,0.104690023,-0.32188791,0.254633456,0.40874061,-0.32335341,0.377057016,0.118039489,-0.272093266,0.291292965,2,37.74421398,10.82557754,70.87023321,85.7880103,65.60147298,133.7486863,68.59820327,102.9381254,13.39273695,1
video_12,75,0.003106417,-0.004748782,0.332836509,0.072933175,0.000790368,0.353308737,-0.022309607,-0.036807455,0.380419612,0.093234204,0.338483453,0.563919902,-0.0729324,-0.000792632,0.312469959,0.032549422,0.054465547,0.426674694,-0.059847817,0.320114613,0.723222375,0.081691489,-0.155501485,0.351138234,-0.090588734,-0.317036837,0.164535493,-0.065561526,-0.417786151,0.171015799,-0.107533894,-0.506685376,0,-0.206070349,-0.285538822,0.169919699,-0.279458225,-0.214994982,0.274748117,-0.336304456,-0.363772482,0.108762413,0.116515502,-0.294941545,0.245731294,0.434046239,-0.288959384,0.344277263,0.145718172,-0.256387562,0.255913794,2,45.1075256,7.198257901,82.3827165,89.84156304,66.242697,125.1257673,63.98063724,98.26478683,16.17793465,1
video_12,76,0.003126158,-0.004717213,0.367953748,0.057583727,-0.002152924,0.389559209,-0.02442736,-0.023876868,0.423578858,0.105764769,0.353297591,0.595489442,-0.057583116,0.002150325,0.346456409,0.028820675,0.07393375,0.470056623,0.005552471,0.350801229,0.761945784,0.074915186,-0.166941643,0.38510102,-0.091861926,-0.33804059,0.182873994,-0.042769931,-0.429270148,0.087301433,-0.092446581,-0.551907003,0,-0.195289329,-0.299216956,0.198810071,-0.266460657,-0.220322475,0.295502484,-0.321424186,-0.382418156,0.142509431,0.100839838,-0.314751595,0.263572603,0.415835291,-0.313651204,0.366090059,0.118026301,-0.266799241,0.287579298,2,44.13635869,9.417545032,79.55289541,86.00616243,68.30318471,143.2674361,70.85768761,102.7536453,15.71126536,1
video_12,77,0.003155652,-0.004745169,0.387494713,0.063186146,-0.003242892,0.409201145,-0.022379315,-0.034536719,0.436810911,0.105000891,0.348326474,0.601650834,-0.06318552,0.00324027,0.365924448,0.03267939,0.068192609,0.484200805,0.015625924,0.343822747,0.767794311,0.068028547,-0.168980718,0.407624155,-0.103754744,-0.338646472,0.201066047,-0.05233328,-0.426146239,0.097790778,-0.092442222,-0.551857293,0,-0.210129157,-0.29877162,0.209797233,-0.279802322,-0.219341621,0.302432567,-0.331757635,-0.376649112,0.153456718,0.092475869,-0.318521202,0.29228577,0.407454908,-0.308369935,0.381035507,0.108077988,-0.263388395,0.300149947,2,43.58921263,10.04878538,79.60913993,86.27188989,68.90418431,139.4838869,63.78581796,102.8539722,16.08634371,1
video_12,78,0.003143037,-0.004712243,0.384492844,0.068300135,-0.001512078,0.402213782,0.013993406,-0.033095866,0.427515596,0.088272862,0.351664662,0.594340086,-0.068299644,0.001509567,0.366914302,0.014449758,0.071074799,0.466750562,0.000809596,0.353763938,0.7555933,0.06501808,-0.169093549,0.412262976,-0.110596083,-0.336719811,0.218417674,-0.051103063,-0.418144852,0.126831651,-0.093229979,-0.54108274,0,-0.219073653,-0.299335718,0.227172643,-0.294193208,-0.224578217,0.291545659,-0.340560436,-0.381954968,0.144687623,0.086845756,-0.319881022,0.309628218,0.411964387,-0.306684077,0.368498862,0.104751199,-0.273147374,0.292731702,2,49.4901957,9.075672571,89.6049225,89.11756566,70.57557252,142.7594889,65.49258557,101.8087086,17.38065339,1
video_12,79,0.003107625,-0.004650565,0.366453469,0.069554619,0.005905996,0.381360024,0.048674442,-0.04718522,0.40448913,0.26771301,0.290355921,0.56335938,-0.069554351,-0.005908536,0.351680696,-0.008266347,0.062727869,0.446627706,-0.013999312,0.336001277,0.726608336,0.072785459,-0.17531538,0.401757061,-0.087821469,-0.355933398,0.22397688,0.008023367,-0.435275674,0.132628739,-0.055931117,-0.556966186,0,-0.21474494,-0.324257195,0.232334435,-0.294730544,-0.245410934,0.274638951,-0.331984431,-0.394383907,0.122403413,0.120019898,-0.336630821,0.319048852,0.430061609,-0.323869139,0.337236226,0.112150654,-0.295895368,0.280714154,2,54.12957776,9.923933185,95.34714027,100.9707517,74.96832696,150.4113998,45.03574814,103.7216748,22.58362543,1
video_12,80,0.002880321,-0.004431264,0.328723341,0.077660576,0.018105347,0.340947837,0.111349061,-0.28092593,0.372338653,0.210967466,-0.092041239,0.203774214,-0.077661149,-0.018107401,0.316730618,-0.014746982,-0.205526903,0.379794538,-0.262640089,-0.022363976,0.383244932,0.072841115,-0.131393701,0.365561247,-0.086651027,-0.292974085,0.208753079,0.019185856,-0.373580188,0.135753274,-0.085544929,-0.490198553,0,-0.22754617,-0.280708343,0.237540275,-0.290922344,-0.195514947,0.247382849,-0.302630693,-0.347622633,0.088271022,0.144843206,-0.26934588,0.300673038,0.410037667,-0.279065728,0.306432217,0.092407957,-0.230338514,0.224603862,2,54.10218968,14.59394688,97.58930272,116.6337839,76.19850674,39.00318765,44.78889036,94.97636753,26.18855932,0
video_12,81,0.002855709,-0.004362514,0.207255542,0.060926013,0.023496244,0.228629336,0.132597446,-0.162905931,0.219884455,0.239179984,0.107676312,0.298057318,-0.060926616,-0.023498448,0.18599236,-0.017443348,-0.065198705,0.21201095,-0.058007151,0.199440554,0.496503651,0.074617006,-0.146642745,0.297800541,-0.072284192,-0.318711042,0.20626992,0.013406889,-0.41132468,0.113266945,-0.083339773,-0.526248097,0,-0.201074615,-0.311665475,0.225633055,-0.26340428,-0.230788663,0.221895784,-0.308683008,-0.394102991,0.073785484,0.143776253,-0.305193961,0.301221937,0.415094703,-0.329617769,0.271223187,0.0989898,-0.303069234,0.213133812,2,64.68747991,16.66477675,97.01082969,118.3748924,80.09833477,77.84686564,43.75346162,97.25954662,26.98576975,0
video_12,82,0.002839443,-0.004321363,0.184072733,0.058729716,0.022792589,0.20503363,0.123328887,-0.147358119,0.20836705,0.253032029,0.133124858,0.319766402,-0.058730185,-0.022794688,0.163231745,-0.048584808,-0.066391796,0.208375126,-0.047517106,0.192278951,0.479436159,0.081004918,-0.146072701,0.283615023,-0.065795794,-0.319167197,0.206092447,0.017614059,-0.412026703,0.114274025,-0.075341977,-0.52717793,0,-0.192510471,-0.309838831,0.223072171,-0.252937526,-0.236859143,0.186324254,-0.30596894,-0.398286223,0.038391739,0.149192646,-0.30842942,0.297440499,0.428672642,-0.336591154,0.240917444,0.112250492,-0.326026887,0.181523696,2,82.11685481,22.33134852,101.901723,116.8362645,77.8991499,92.33423338,49.32251381,96.73467914,27.41587987,0
video_12,83,0.002847516,-0.004330638,0.16732496,0.05765228,0.023461092,0.19031699,0.131026566,-0.143753797,0.213964999,0.259815395,0.137739524,0.339852631,-0.057652734,-0.023463154,0.144445091,-0.090106323,-0.064397991,0.210453808,-0.049634978,0.192088634,0.486066937,0.087547101,-0.14586553,0.270861804,-0.063101321,-0.320141912,0.203565925,0.018513039,-0.412739426,0.11648345,-0.074710168,-0.528708518,0,-0.188127711,-0.310438782,0.218343347,-0.24992685,-0.245215103,0.156694949,-0.309741825,-0.40914011,0.005573452,0.151326135,-0.31242907,0.293380082,0.438156813,-0.339026839,0.215361506,0.126711175,-0.343198717,0.152309597,2,95.29460411,27.26813263,105.6114617,113.0045491,76.00974078,101.5463451,55.73555376,96.06575151,27.43070499,0
video_12,84,0.00281719,-0.004292961,0.163252726,0.058365569,0.02797934,0.188609153,0.146381482,-0.125635326,0.229268253,0.224538639,0.169855997,0.365658104,-0.058365889,-0.027981268,0.137999162,-0.04990961,-0.052253559,0.226573914,-0.056852594,0.217702329,0.503469884,0.084225491,-0.14438346,0.27305308,-0.062607601,-0.320775688,0.218999028,0.023508057,-0.414389998,0.13610816,-0.057565171,-0.525388539,0.026804209,-0.18716161,-0.313338518,0.227049947,-0.240556881,-0.250038445,0.151255965,-0.311974198,-0.413763285,0,0.150408477,-0.311873645,0.307530105,0.427956551,-0.341243237,0.216674909,0.114285514,-0.346612602,0.143475667,2,100.7782357,31.92598325,101.5871728,111.9937643,78.10979784,120.1464346,57.16443911,98.50112469,28.56353456,0
video_12,85,0.002745048,-0.004176969,0.179603055,0.046914034,0.02851763,0.204997078,0.12904264,-0.09823481,0.230968624,0.213860944,0.214071661,0.38576135,-0.046914198,-0.028519513,0.154326722,-0.000117976,-0.014624663,0.236839175,-0.05293107,0.268812001,0.530940533,0.076967053,-0.141959757,0.292432517,-0.071251877,-0.313775569,0.249363691,0.00858526,-0.403445929,0.164221436,-0.064722799,-0.509997368,0.063450962,-0.184480041,-0.307747722,0.250867903,-0.232388169,-0.253380924,0.146650136,-0.311383009,-0.418850094,0,0.128320679,-0.304593712,0.335820556,0.400615245,-0.334127188,0.225565031,0.090232819,-0.341247171,0.143656448,2,109.7522753,37.43691024,101.4102337,105.6343249,81.93426768,130.6733048,58.65346204,100.0976989,28.73320322,0
video_12,86,0.0036552,-0.00550221,0.53462851,0.065438904,0.048468832,0.563174129,-0.012125528,-0.278324276,0.557475567,0.143680856,-0.056309685,0.66652143,-0.065438896,-0.048471536,0.506454408,0.00641675,-0.109048143,0.513033032,-0.128169283,0.111308128,0.856742978,0.073016584,-0.101250544,0.708987951,-0.057042673,-0.152910978,0.624879479,-0.013499743,-0.186247885,0.573321879,-0.061956249,-0.200717881,0,-0.176298499,-0.187387705,0.642387688,-0.223942161,-0.239977702,0.562165141,-0.376986623,-0.393342435,0.342126101,0.144142002,-0.164754316,0.750262141,0.431641221,-0.208247513,0.62716639,0.195899561,-0.204313904,0.536227107,2,176.4036348,44.6631179,138.2866725,123.5474105,77.06863645,59.16758106,29.7472058,56.98755494,24.41936206,0
video_12,87,0.003612875,-0.005355305,0.532925069,0.062937036,0.051062521,0.556259334,-0.016283711,-0.303565711,0.560987532,0.103313498,-0.061307847,0.663697958,-0.062936909,-0.051065203,0.509966969,0.009347183,-0.125933781,0.52302146,-0.134943992,0.094388828,0.860244989,0.075803861,-0.098652691,0.70886457,-0.075263336,-0.152892113,0.636618972,-0.04371389,-0.19171609,0.585051298,-0.097147346,-0.218886361,0,-0.188979834,-0.18181996,0.655518711,-0.238125637,-0.252084374,0.555342019,-0.400494307,-0.407780498,0.327389717,0.123480856,-0.170480683,0.756004632,0.402173966,-0.219720721,0.621422827,0.180040553,-0.217578918,0.520924807,2,171.395365,50.61076286,130.495717,109.8978988,80.02209774,59.8761682,25.37706725,60.15357903,21.46496358,0
video_12,88,0.003395314,-0.005021537,0.463236868,0.050809078,0.064098418,0.473990291,-0.027435815,-0.311059028,0.527192652,0.036954779,0.009538591,0.64450866,-0.050809644,-0.064099982,0.452700257,-0.002918261,-0.136099085,0.494407684,-0.161282286,0.136384904,0.854321599,0.080091789,-0.096982487,0.643028975,-0.111142606,-0.1844901,0.582654893,-0.105167799,-0.256611705,0.532403708,-0.195847899,-0.312077999,0,-0.196240008,-0.208188206,0.600487709,-0.256077826,-0.301581711,0.49539569,-0.44828707,-0.427568555,0.210694671,0.065457061,-0.190016434,0.705927372,0.338025719,-0.226969957,0.546291113,0.119991481,-0.191746682,0.427269757,2,162.0574704,58.46596163,133.0620865,72.89761974,92.46926973,74.6062547,27.64298365,68.3020191,17.28085744,0
video_12,89,0.003393453,-0.005031168,0.439268231,0.054345272,0.070069008,0.447964221,-0.023646971,-0.313247085,0.497352183,0.033890937,0.012196437,0.595338166,-0.054345842,-0.070070431,0.430690765,-0.012281614,-0.153126001,0.457120627,-0.172452003,0.138306245,0.816474795,0.080701649,-0.093851417,0.625225246,-0.111846015,-0.186487764,0.561975002,-0.114740439,-0.278082818,0.524329305,-0.221042469,-0.342356563,0,-0.191034228,-0.212738305,0.582523108,-0.23718226,-0.31957981,0.471126765,-0.439091682,-0.44342199,0.162933886,0.061436277,-0.1918277,0.688174784,0.333717018,-0.241112173,0.51665765,0.129152671,-0.165802658,0.392633647,2,155.2775182,62.15337878,128.4185407,73.03331968,93.18340293,63.09121154,23.75513638,67.94219242,17.18651721,0
video_12,90,0.003407578,-0.005051218,0.438005447,0.056058504,0.070969351,0.448184818,-0.017412996,-0.320699543,0.500859737,0.037053067,-0.003222167,0.586181045,-0.056058981,-0.070970729,0.427940071,-0.011071402,-0.164545268,0.453850657,-0.171944663,0.124495834,0.804324031,0.080939718,-0.092051424,0.623980284,-0.111774072,-0.182686955,0.56156069,-0.115948118,-0.275030524,0.53582716,-0.221275762,-0.334412277,0,-0.191559374,-0.208200216,0.577845335,-0.235931724,-0.321605831,0.461940587,-0.444801301,-0.452105194,0.161085635,0.060582798,-0.189586684,0.687290668,0.327062875,-0.238476455,0.513950706,0.131887987,-0.152036786,0.393971026,2,154.3783986,63.25799481,127.398139,72.16265089,91.79221542,60.74485183,22.38294454,67.46691077,17.00935326,0
video_12,91,0.003406062,-0.005063397,0.439722002,0.055708446,0.072065264,0.450898886,-0.015861442,-0.317914397,0.498471081,0.035256777,-4.02E-05,0.589073241,-0.055708885,-0.072066657,0.428668767,-0.011895644,-0.164727405,0.451130897,-0.171962768,0.125737742,0.801250577,0.07949657,-0.092995241,0.625865757,-0.113663584,-0.184367344,0.563505173,-0.116508387,-0.27628094,0.539262652,-0.220489845,-0.335052788,0,-0.19325003,-0.209993333,0.578956604,-0.239819869,-0.324593604,0.461513191,-0.44734484,-0.456078917,0.160445273,0.057685666,-0.190858319,0.688733995,0.323240966,-0.238967031,0.514700711,0.130659252,-0.15325591,0.392763078,2,155.0401567,64.19366292,128.0930966,71.5532889,92.00812107,58.99903499,22.5935933,68.03826539,17.05036833,0
video_12,92,0.0033646,-0.005000961,0.433099955,0.059096925,0.073078521,0.443167686,-0.019045359,-0.328201294,0.500598788,0.036940414,0.006460056,0.597516239,-0.059097268,-0.073079795,0.423184663,-0.01580878,-0.17732881,0.457373768,-0.171245992,0.114651337,0.811488628,0.076279104,-0.095594645,0.621916056,-0.117548861,-0.188470766,0.563861251,-0.123670705,-0.285485715,0.54333508,-0.22674118,-0.34348762,0,-0.201178327,-0.212842703,0.579356432,-0.254253745,-0.334841341,0.457390606,-0.463257581,-0.48505953,0.147543937,0.058216661,-0.193218812,0.689240038,0.328977436,-0.241873592,0.509153068,0.138934702,-0.158150405,0.399763823,2,157.5866794,62.33697202,128.555253,71.882597,92.97160118,63.9926682,23.98495041,70.25296416,17.27995186,0
video_12,93,0.003411025,-0.005051982,0.437687099,0.055436671,0.071058601,0.448453486,-0.021667859,-0.317621589,0.499180824,0.030060625,0.004061416,0.593053997,-0.055437136,-0.071060032,0.427030087,-0.014377463,-0.161454335,0.455494314,-0.172263369,0.128845841,0.803249002,0.080491334,-0.092838541,0.624590456,-0.112794049,-0.184608996,0.562609911,-0.114177532,-0.27754879,0.532535732,-0.221830115,-0.339259565,0,-0.19321309,-0.210140139,0.579506755,-0.243506715,-0.323570371,0.464622259,-0.446398467,-0.454338282,0.160093427,0.05987576,-0.191562548,0.688931108,0.327479392,-0.241378933,0.513055444,0.131453499,-0.15585193,0.39755258,2,155.9862443,62.47488649,129.2906743,72.10191564,91.84608884,62.56858461,23.45877757,67.95735453,17.47007698,0
video_12,94,0.003401336,-0.005038361,0.437335849,0.055413447,0.071231216,0.447279394,-0.020410454,-0.315597713,0.499151617,0.033617709,0.007521108,0.592836857,-0.055413928,-0.071232624,0.427505612,-0.010790425,-0.161100253,0.45345816,-0.172264725,0.129008368,0.803735495,0.08190345,-0.092660427,0.622970223,-0.109499119,-0.184289664,0.560049176,-0.109242894,-0.277519614,0.52752471,-0.216891572,-0.340538949,0,-0.18967478,-0.210872233,0.577783525,-0.240970537,-0.322261363,0.463095486,-0.441265434,-0.45010832,0.162550539,0.062995315,-0.190000877,0.686077476,0.331734985,-0.238062233,0.513326645,0.134162024,-0.15649572,0.396161884,2,156.476828,62.16052928,129.916466,72.67995815,92.11747906,61.08300591,23.50883232,67.42111535,17.82829193,0
video_12,95,0.003382466,-0.005016009,0.436067313,0.055089436,0.069603041,0.445679635,-0.028274184,-0.312223107,0.493774951,0.033415351,0.016997084,0.597203314,-0.055089965,-0.069604449,0.426568806,-0.013488519,-0.154348299,0.455393404,-0.171606109,0.137369856,0.805580616,0.082882069,-0.092803851,0.620344818,-0.108597398,-0.184188336,0.556205392,-0.106034108,-0.274568856,0.518229425,-0.214550063,-0.335433125,0,-0.188499898,-0.210814178,0.575021148,-0.245917067,-0.315131932,0.46549356,-0.440865904,-0.439210355,0.163287342,0.064910144,-0.1886058,0.682856381,0.33660084,-0.237215072,0.511386454,0.132695004,-0.163268834,0.396069229,2,158.4248543,60.56971999,132.7150486,73.08901846,91.91605231,63.55648563,24.23424775,66.93839745,17.92505179,1
video_12,96,0.003367665,-0.004984717,0.44592452,0.052183844,0.065942824,0.456417531,-0.031482078,-0.313346446,0.516161442,0.032032002,0.014210567,0.628286898,-0.052184395,-0.065944321,0.435588628,-0.006831366,-0.142568752,0.475808233,-0.167509347,0.139979139,0.83738935,0.080280162,-0.094447047,0.626757741,-0.114277929,-0.18395716,0.562924266,-0.111464553,-0.264671981,0.518968463,-0.208928213,-0.323103309,0,-0.195246026,-0.209052831,0.582554281,-0.256657451,-0.307302743,0.477266312,-0.449492306,-0.427927345,0.183248073,0.060575243,-0.187621564,0.691110611,0.335769743,-0.226897806,0.52862525,0.125961423,-0.1831927,0.409142792,2,159.894609,59.54871456,134.0459548,70.72049431,92.12142939,72.36060938,27.35769206,67.45568076,17.05444308,1
video_12,97,0.003485932,-0.005145637,0.49715203,0.056526452,0.054381441,0.511130273,-0.034096904,-0.320158809,0.552018523,0.03725769,-0.039284781,0.651270807,-0.056526616,-0.054383684,0.483465135,-0.000904816,-0.13018173,0.517767429,-0.142341018,0.113409087,0.85594213,0.082894243,-0.095989011,0.676410019,-0.096241288,-0.16091837,0.615978837,-0.06910383,-0.215014398,0.561981022,-0.143906251,-0.256038666,0,-0.1973885,-0.185259193,0.638840854,-0.261313796,-0.271277905,0.533429205,-0.443306059,-0.418474883,0.280186743,0.091597274,-0.174499571,0.728940368,0.362663627,-0.209773391,0.586348295,0.162480906,-0.193103284,0.472217619,2,169.6190161,57.20861762,131.5311206,85.36785827,85.70497689,70.46205943,24.9709491,63.66823565,21.03175681,1
video_12,98,0.003665409,-0.005475589,0.548254192,0.059255578,0.052198779,0.575764537,-0.018870002,-0.270383894,0.567298949,0.110999905,-0.055009067,0.662547052,-0.059255488,-0.052201521,0.521131456,0.012485427,-0.103518143,0.521735013,-0.135158747,0.112865001,0.846367002,0.067497365,-0.101226628,0.724385738,-0.064178124,-0.151741192,0.643562853,-0.025332786,-0.182969064,0.586898565,-0.066400982,-0.202862471,0,-0.177243799,-0.187214524,0.663202643,-0.21813412,-0.246652201,0.56630379,-0.3811436,-0.394436002,0.339891493,0.131535187,-0.163685784,0.76776278,0.415825784,-0.209996432,0.635433793,0.196004152,-0.207908064,0.541137218,2,168.6058459,48.63079002,130.8193143,119.1665189,80.7267158,54.24448331,25.7421173,58.62833908,23.99024713,1
video_12,99,0.002691862,-0.0040516,0.189725697,0.034508087,0.020675864,0.211642608,-0.010785825,-0.067159317,0.217018187,0.210972652,0.247968391,0.399656326,-0.03450796,-0.020677814,0.167912513,0.021475565,0.025796354,0.2465325,-0.055159226,0.302709341,0.558425307,0.075241216,-0.136807263,0.306859374,-0.066365913,-0.303991318,0.268810898,0.017598473,-0.394343227,0.192203283,-0.050579742,-0.495153666,0.093872398,-0.170731321,-0.29843685,0.276157856,-0.222493082,-0.259584546,0.159178495,-0.303609639,-0.420470029,0,0.119332977,-0.294840515,0.345225841,0.374394655,-0.320419669,0.230838299,0.088793918,-0.327288508,0.141761318,2,121.0298683,41.9426342,104.7069833,103.3237488,79.54401262,136.7731872,29.47477354,100.1040562,29.69853815,1
video_12,100,0.002742294,-0.004174632,0.178144664,0.043642849,0.029573608,0.20220539,0.11591167,-0.083023436,0.234176755,0.202687606,0.22708866,0.397003442,-0.04364299,-0.029575588,0.154179171,0.005448473,-0.001629055,0.233635902,-0.04709506,0.282438397,0.541258931,0.076468356,-0.141418546,0.293294609,-0.064549886,-0.313432038,0.253763795,0.024297498,-0.400052458,0.164755017,-0.052119993,-0.508183241,0.064388424,-0.17522414,-0.309843928,0.258458555,-0.2179939,-0.257758498,0.150425494,-0.30470261,-0.425510406,0,0.129888788,-0.301645517,0.337444723,0.394725233,-0.3279984,0.225332052,0.095985338,-0.332066149,0.144295111,2,111.4105075,38.54151345,98.52741153,105.4379149,84.12704218,136.4174668,61.82112244,101.4112118,30.84246627,1
video_12,101,0.002849109,-0.004306227,0.170229644,0.055567347,0.027621347,0.191691682,0.111830249,-0.092875786,0.231011689,0.009441486,0.221127674,0.365535498,-0.055567581,-0.02762338,0.148870051,-0.016920883,-0.013641104,0.239381045,-0.029523239,0.248329878,0.500571311,0.077838227,-0.149662629,0.280585706,-0.070242845,-0.322383165,0.225210756,0.010949784,-0.413748294,0.134403467,-0.069951504,-0.527017534,0.015363574,-0.190201864,-0.312776566,0.235279232,-0.231699973,-0.250662416,0.144196808,-0.323152006,-0.425240487,0,0.139542475,-0.312039733,0.312089443,0.412962139,-0.327933639,0.218684584,0.113899469,-0.326994449,0.128921926,2,102.2124421,35.67290861,97.87719214,108.8548565,82.49944874,136.7877906,39.23122643,99.83392834,28.51079231,1
video_12,102,0.002842117,-0.004282855,0.185979158,0.056267813,0.023665365,0.210929379,0.137338027,-0.121537425,0.22852394,0.263815045,0.165233687,0.345361382,-0.056268185,-0.023667516,0.161165923,-0.039976884,-0.029166915,0.223588467,-0.030788764,0.229229867,0.492429703,0.074082248,-0.149936616,0.287211448,-0.075861283,-0.326481223,0.217741638,0.012314455,-0.413523227,0.118369013,-0.065379478,-0.532815397,0.000951499,-0.198329136,-0.316290826,0.231183708,-0.248420343,-0.253040433,0.149142161,-0.312798023,-0.417487115,0,0.133874238,-0.31785363,0.307964414,0.413111657,-0.336908251,0.221035004,0.113060191,-0.333987534,0.144641668,2,100.965253,31.70997482,101.9482469,110.1208035,79.55592448,129.9585092,58.37533654,99.9661585,28.93268041,1
